ROILimits_1,ROILimits_2,Value
169,195,P
209,231,QRS
255,289,T
327,353,P
367,389,QRS
411,447,T
484,510,P
524,546,QRS
568,604,T
641,666,P
680,702,QRS
725,761,T
796,822,P
836,858,QRS
880,917,T
951,977,P
992,1014,QRS
1036,1072,T
1109,1135,P
1150,1172,QRS
1195,1230,T
1266,1292,P
1305,1329,QRS
1351,1387,T
1423,1449,P
1463,1486,QRS
1508,1543,T
1579,1605,P
1619,1642,QRS
1667,1700,T
1737,1763,P
1778,1800,QRS
1822,1858,T
1895,1921,P
1936,1958,QRS
1982,2017,T
2054,2081,P
2095,2117,QRS
2142,2176,T
2213,2240,P
2254,2276,QRS
2300,2335,T
2372,2398,P
2412,2434,QRS
2456,2492,T
2528,2554,P
2568,2590,QRS
2612,2649,T
2684,2710,P
2724,2747,QRS
2769,2805,T
2839,2865,P
2880,2902,QRS
2926,2960,T
2995,3020,P
3035,3058,QRS
3081,3117,T
3150,3176,P
3191,3213,QRS
3237,3271,T
3305,3332,P
3346,3367,QRS
3393,3427,T
3460,3486,P
3500,3523,QRS
3546,3582,T
3615,3641,P
3655,3678,QRS
3701,3735,T
3770,3796,P
3810,3833,QRS
3855,3891,T
3925,3951,P
3965,3987,QRS
4011,4046,T
4080,4106,P
4121,4143,QRS
4165,4201,T
4236,4261,P
4275,4298,QRS
4322,4356,T
4390,4415,P
4428,4451,QRS
4472,4509,T
4543,4569,P
4582,4605,QRS
4628,4662,T
4695,4722,P
4736,4759,QRS
4779,4815,T
4849,4875,P
4889,4911,QRS
4933,4969,T
5002,5028,P
5042,5064,QRS
5086,5121,T
5155,5182,P
5196,5218,QRS
5240,5275,T
5310,5336,P
5350,5373,QRS
5394,5430,T
5465,5491,P
5504,5527,QRS
5550,5585,T
5619,5645,P
5659,5682,QRS
5705,5739,T
5775,5801,P
5815,5838,QRS
5861,5896,T
5931,5957,P
5971,5994,QRS
6016,6051,T
6088,6115,P
6129,6151,QRS
6173,6208,T
6245,6271,P
6285,6307,QRS
6329,6364,T
6400,6426,P
6440,6463,QRS
6487,6522,T
6557,6583,P
6598,6621,QRS
6645,6679,T
6715,6741,P
6756,6779,QRS
6801,6837,T
6874,6900,P
6915,6937,QRS
6961,6996,T
7033,7060,P
7075,7098,QRS
7120,7156,T
7194,7220,P
7235,7257,QRS
7281,7318,T
7353,7380,P
7395,7417,QRS
7438,7477,T
7512,7539,P
7554,7577,QRS
7602,7635,T
7672,7699,P
7714,7736,QRS
7759,7794,T
7831,7857,P
7873,7895,QRS
7918,7954,T
7990,8016,P
8031,8054,QRS
8076,8113,T
8149,8176,P
8190,8212,QRS
8235,8270,T
8307,8333,P
8347,8370,QRS
8394,8429,T
8465,8491,P
8506,8528,QRS
8551,8586,T
8623,8650,P
8664,8686,QRS
8709,8745,T
8780,8806,P
8821,8842,QRS
8866,8900,T
8937,8963,P
8977,8999,QRS
9022,9058,T
9094,9120,P
9134,9156,QRS
9180,9215,T
9250,9277,P
9291,9313,QRS
9336,9370,T
9406,9432,P
9446,9468,QRS
9490,9526,T
9561,9587,P
9601,9623,QRS
9647,9680,T
9715,9741,P
9755,9777,QRS
9800,9834,T
9868,9894,P
9907,9929,QRS
9951,9986,T
10021,10046,P
10060,10082,QRS
10104,10139,T
10173,10199,P
10212,10234,QRS
10256,10292,T
10325,10352,P
10365,10387,QRS
10409,10444,T
10477,10503,P
10516,10538,QRS
10562,10596,T
10629,10655,P
10667,10690,QRS
10712,10747,T
10781,10806,P
10819,10842,QRS
10864,10899,T
10932,10958,P
10972,10994,QRS
11017,11051,T
11085,11110,P
11124,11147,QRS
11168,11203,T
11237,11262,P
11276,11298,QRS
11321,11355,T
11389,11414,P
11428,11450,QRS
11472,11510,T
11541,11569,P
11582,11604,QRS
11626,11662,T
11694,11720,P
11734,11757,QRS
11781,11814,T
11848,11874,P
11888,11911,QRS
11934,11969,T
12003,12030,P
12043,12065,QRS
12089,12124,T
12157,12184,P
12198,12220,QRS
12240,12278,T
12312,12339,P
12352,12375,QRS
12397,12434,T
12467,12494,P
12508,12531,QRS
12554,12589,T
12624,12651,P
12664,12687,QRS
12712,12746,T
12781,12808,P
12822,12845,QRS
12868,12904,T
12937,12964,P
12978,13001,QRS
13024,13061,T
13095,13123,P
13136,13159,QRS
13181,13220,T
13254,13280,P
13294,13317,QRS
13341,13377,T
13411,13438,P
13452,13476,QRS
13500,13535,T
13569,13596,P
13610,13633,QRS
13659,13693,T
13727,13754,P
13768,13791,QRS
13814,13851,T
13884,13912,P
13925,13949,QRS
13973,14009,T
14043,14069,P
14083,14106,QRS
14131,14165,T
14200,14227,P
14240,14263,QRS
14290,14324,T
14358,14384,P
14398,14421,QRS
14445,14481,T
14516,14543,P
14557,14579,QRS
14603,14640,T
14675,14702,P
14716,14738,QRS
14761,14797,T
14831,14858,P
14872,14894,QRS
14916,14952,T
14989,15016,P
15029,15052,QRS
15075,15110,T
15146,15173,P
15186,15209,QRS
15232,15269,T
15304,15330,P
15345,15367,QRS
15391,15427,T
15462,15488,P
15502,15525,QRS
15549,15582,T
15618,15644,P
15659,15681,QRS
15704,15739,T
15775,15801,P
15816,15838,QRS
15862,15897,T
15933,15958,P
15973,15995,QRS
16017,16052,T
16089,16115,P
16129,16151,QRS
16174,16209,T
16242,16269,P
16281,16304,QRS
16328,16363,T
16396,16422,P
16437,16459,QRS
16483,16516,T
16551,16577,P
16591,16613,QRS
16636,16670,T
16703,16729,P
16743,16765,QRS
16788,16822,T
16856,16882,P
16895,16918,QRS
16941,16975,T
17009,17035,P
17048,17071,QRS
17092,17129,T
17161,17187,P
17200,17223,QRS
17247,17281,T
17314,17341,P
17354,17377,QRS
17400,17433,T
17467,17493,P
17507,17529,QRS
17552,17586,T
17620,17646,P
17660,17682,QRS
17704,17740,T
17774,17800,P
17814,17836,QRS
17857,17893,T
17926,17952,P
17965,17987,QRS
18010,18045,T
18078,18105,P
18118,18140,QRS
18163,18198,T
18231,18257,P
18271,18293,QRS
18315,18352,T
18383,18410,P
18424,18446,QRS
18467,18504,T
18537,18562,P
18577,18599,QRS
18624,18656,T
18689,18715,P
18729,18751,QRS
18772,18810,T
18843,18869,P
18882,18906,QRS
18930,18966,T
18997,19024,P
19038,19060,QRS
19084,19119,T
19152,19178,P
19192,19215,QRS
19237,19274,T
19306,19333,P
19346,19369,QRS
19391,19428,T
19461,19488,P
19502,19525,QRS
19545,19583,T
19615,19643,P
19656,19679,QRS
19701,19736,T
19771,19797,P
19810,19834,QRS
19859,19894,T
19927,19953,P
19967,19990,QRS
20014,20048,T
20082,20109,P
