ROILimits_1,ROILimits_2,Value
159,198,P
202,227,QRS
270,315,T
360,392,QRS
440,479,T
489,507,P
523,554,QRS
602,638,T
640,661,P
688,719,QRS
758,808,T
814,834,P
853,890,QRS
924,969,T
1015,1050,QRS
1100,1132,T
1168,1215,QRS
1248,1295,T
1343,1381,QRS
1449,1480,P
1493,1541,QRS
1591,1627,T
1631,1672,P
1676,1701,QRS
1740,1788,T
1823,1864,QRS
1900,1951,T
1962,1991,P
2000,2027,QRS
2063,2113,T
2127,2147,P
2160,2194,QRS
2264,2300,P
2323,2356,QRS
2404,2443,T
2472,2523,QRS
2591,2629,P
2653,2687,QRS
2729,2773,T
2800,2856,QRS
2887,2932,T
2980,3015,QRS
3046,3096,T
3098,3122,P
3137,3179,QRS
3247,3285,P
3310,3340,QRS
3374,3432,T
3470,3511,QRS
3554,3592,T
3602,3641,P
3646,3670,QRS
3712,3761,T
3789,3838,QRS
3854,3921,T
3935,3948,P
3958,4004,QRS
4043,4084,T
4127,4164,QRS
4200,4251,T
4296,4332,QRS
4362,4414,T
4458,4493,QRS
4536,4579,T
4615,4657,QRS
4728,4762,P
4785,4818,QRS
4894,4927,P
4949,4991,QRS
5022,5070,T
5111,5145,QRS
5216,5251,P
5279,5312,QRS
5344,5394,T
5394,5414,P
5437,5476,QRS
5512,5561,T
5602,5643,QRS
5716,5746,P
5767,5808,QRS
5838,5888,T
5890,5909,P
5927,5967,QRS
5999,6052,T
6061,6096,P
6104,6129,QRS
6165,6215,T
6225,6250,P
6268,6293,QRS
6334,6379,T
6388,6424,P
6424,6457,QRS
6489,6543,T
6554,6575,P
6582,6625,QRS
6654,6710,T
6739,6788,QRS
6827,6869,T
6881,6902,P
6910,6951,QRS
6982,7033,T
7043,7071,P
7075,7117,QRS
7151,7198,T
7209,7230,P
7240,7278,QRS
7321,7365,T
7373,7402,P
7411,7440,QRS
7479,7525,T
7565,7605,QRS
7644,7694,T
7721,7769,QRS
7853,7870,P
7898,7931,QRS
7938,8015,T
8021,8040,P
8047,8097,QRS
8131,8186,T
8225,8262,QRS
8316,8347,T
8352,8383,P
8398,8421,QRS
8466,8511,T
8517,8546,P
8552,8594,QRS
8617,8671,T
8714,8755,QRS
8774,8834,T
8844,8873,P
8876,8913,QRS
8948,8995,T
9005,9044,P
9048,9072,QRS
9107,9158,T
9191,9240,QRS
9277,9328,T
9375,9400,QRS
9434,9487,T
9532,9565,QRS
9610,9648,T
9656,9681,P
9695,9727,QRS
9767,9811,T
9849,9892,QRS
9934,9974,T
9979,10011,P
10014,10050,QRS
10094,10135,T
10177,10215,QRS
10257,10297,T
10339,10379,QRS
10411,10463,T
10474,10495,P
10508,10544,QRS
10587,10623,T
10658,10704,QRS
10774,10804,P
10820,10865,QRS
10900,10945,T
10960,10992,P
10998,11024,QRS
11058,11107,T
11148,11188,QRS
11223,11275,T
11319,11351,QRS
11423,11453,P
11478,11516,QRS
11550,11595,T
11640,11678,QRS
11710,11756,T
11763,11792,P
11799,11836,QRS
11882,11918,T
11961,11998,QRS
12053,12079,T
12103,12161,QRS
12171,12242,T
12251,12276,P
12281,12323,QRS
12378,12401,T
12434,12476,QRS
12553,12585,P
12598,12639,QRS
12654,12675,T
12706,12755,QRS
12779,12807,T
12877,12909,P
12933,12966,QRS
13004,13051,T
13062,13089,P
13094,13128,QRS
13147,13209,T
13241,13287,QRS
13326,13368,T
13413,13452,QRS
13482,13530,T
13562,13615,QRS
13653,13692,T
13739,13769,QRS
13811,13850,T
13892,13928,QRS
13960,14015,T
14059,14091,QRS
14107,14178,T
14184,14209,P
14220,14255,QRS
14271,14334,T
14346,14362,P
14386,14414,QRS
14457,14496,T
14509,14523,P
14527,14577,QRS
14608,14654,T
14683,14697,P
14700,14730,QRS
14806,14835,P
14855,14898,QRS
14944,14971,T
14980,14998,P
15018,15058,QRS
15070,15139,T
15148,15226,QRS
15272,15305,T
15314,15344,P
15346,15376,QRS
15379,15446,T
15458,15481,P
15509,15536,QRS
15556,15625,T
15627,15651,P
15667,15701,QRS
15746,15781,T
15783,15814,P
15817,15866,QRS
15916,15944,T
15954,15963,P
15993,16021,QRS
16040,16100,T
16117,16135,P
16148,16181,QRS
16208,16267,T
16280,16302,P
16307,16358,QRS
16382,16430,T
16464,16507,QRS
16518,16592,T
16600,16636,P
16642,16664,QRS
16713,16752,T
16798,16826,QRS
16866,16912,T
16960,16989,QRS
17033,17074,T
17083,17108,P
17119,17151,QRS
17205,17232,T
17244,17264,P
17274,17312,QRS
17383,17415,P
17427,17482,QRS
17490,17514,T
17516,17528,P
17541,17575,QRS
17600,17638,QRS
