ROILimits_1,ROILimits_2,Value
71,101,P
118,143,QRS
179,232,T
402,432,P
447,474,QRS
510,564,T
735,765,P
780,808,QRS
844,897,T
1057,1086,P
1102,1129,QRS
1163,1217,T
1371,1401,P
1417,1442,QRS
1478,1531,T
1695,1723,P
1738,1765,QRS
1803,1854,T
2012,2043,P
2057,2085,QRS
2119,2173,T
2316,2344,P
2355,2386,QRS
2422,2476,T
2630,2659,P
2675,2699,QRS
2736,2789,T
2962,2989,P
3003,3031,QRS
3068,3119,T
3272,3302,P
3318,3343,QRS
3376,3431,T
3590,3620,P
3634,3662,QRS
3698,3753,T
3918,3948,P
3962,3991,QRS
4026,4080,T
4250,4278,P
4291,4319,QRS
4357,4411,T
4581,4611,P
4623,4652,QRS
4689,4743,T
4914,4941,P
4955,4983,QRS
5020,5072,T
5220,5248,P
5262,5291,QRS
5326,5381,T
5536,5566,P
5580,5607,QRS
5643,5697,T
5860,5891,P
5905,5933,QRS
5969,6023,T
6180,6209,P
6223,6251,QRS
6287,6342,T
6508,6537,P
6553,6578,QRS
6616,6668,T
6834,6862,P
6874,6904,QRS
6941,6994,T
7134,7163,P
7177,7205,QRS
7241,7293,T
7443,7473,P
7487,7513,QRS
7551,7604,T
7759,7789,P
7805,7832,QRS
7868,7920,T
8089,8119,P
8134,8162,QRS
8198,8254,T
8417,8446,P
8463,8488,QRS
8524,8579,T
8732,8760,P
8776,8803,QRS
8839,8892,T
9042,9072,P
9087,9114,QRS
9149,9204,T
9371,9400,P
9416,9442,QRS
9478,9534,T
9699,9730,P
9747,9772,QRS
9808,9863,T
10017,10046,P
10060,10087,QRS
10122,10178,T
10342,10372,P
10388,10410,QRS
10451,10505,T
10653,10684,P
10698,10725,QRS
10761,10816,T
10962,10991,P
11005,11032,QRS
11068,11121,T
11283,11313,P
11326,11354,QRS
11390,11444,T
11604,11634,P
11651,11677,QRS
11712,11766,T
11916,11946,P
11959,11986,QRS
12023,12076,T
12233,12263,P
12278,12305,QRS
12342,12398,T
12554,12583,P
12597,12625,QRS
12661,12715,T
12887,12916,P
12929,12957,QRS
12994,13046,T
13202,13232,P
13246,13274,QRS
13310,13365,T
13513,13544,P
13557,13586,QRS
13621,13676,T
13823,13853,P
13868,13894,QRS
13931,13983,T
14194,14218,P
14232,14260,QRS
14299,14352,T
14509,14538,P
14554,14580,QRS
14617,14668,T
14832,14860,P
14873,14902,QRS
14938,14993,T
15196,15224,P
15241,15266,QRS
15305,15357,T
15510,15540,P
15557,15583,QRS
15619,15673,T
15838,15868,P
15882,15909,QRS
15948,16001,T
16173,16202,P
16216,16240,QRS
16280,16333,T
16496,16525,P
16541,16569,QRS
16605,16658,T
16816,16846,P
16858,16886,QRS
16923,16978,T
17140,17171,P
17183,17213,QRS
17249,17303,T
17458,17488,P
17501,17530,QRS
17567,17620,T
17771,17799,P
17816,17840,QRS
17877,17931,T
18089,18118,P
18135,18160,QRS
18196,18250,T
18405,18433,P
18447,18475,QRS
18509,18564,T
18713,18743,P
18759,18784,QRS
18821,18875,T
19037,19065,P
19078,19106,QRS
19142,19197,T
19354,19385,P
19402,19428,QRS
19465,19517,T
19664,19694,P
19710,19735,QRS
19772,19825,T
19998,20029,P
20043,20071,QRS
20110,20164,T
20328,20356,P
20370,20399,QRS
20436,20490,T
20637,20668,P
20683,20710,QRS
20747,20800,T
20960,20990,P
21006,21032,QRS
21070,21124,T
21288,21319,P
21335,21360,QRS
21396,21450,T
21604,21634,P
21649,21676,QRS
21712,21766,T
21925,21955,P
21967,21995,QRS
22033,22087,T
22263,22293,P
22309,22335,QRS
22371,22426,T
22591,22621,P
22636,22664,QRS
22700,22754,T
22915,22945,P
22960,22985,QRS
23022,23076,T
23250,23281,P
23298,23323,QRS
23363,23414,T
23578,23608,P
23622,23650,QRS
23686,23742,T
23898,23927,P
23943,23970,QRS
24006,24060,T
24226,24254,P
24270,24295,QRS
24333,24386,T
24540,24570,P
24587,24612,QRS
24648,24700,T
24851,24879,P
24894,24921,QRS
24959,25012,T
25179,25208,P
25224,25248,QRS
25285,25340,T
25539,25567,P
25582,25609,QRS
25647,25700,T
25845,25872,P
25887,25916,QRS
25952,26007,T
26177,26205,P
26218,26245,QRS
26285,26338,T
26508,26537,P
26554,26581,QRS
26619,26670,T
26869,26894,QRS
26931,26984,T
27199,27225,QRS
27262,27316,T
27532,27560,QRS
27598,27650,T
27792,27822,P
27852,27879,QRS
27919,27971,T
28145,28174,P
28185,28212,QRS
28250,28305,T
28467,28498,P
28509,28540,QRS
28578,28632,T
28778,28809,P
28825,28851,QRS
28888,28942,T
29100,29130,P
29142,29170,QRS
29207,29261,T
29416,29446,P
29463,29489,QRS
29525,29580,T
29726,29755,P
29769,29798,QRS
29835,29888,T
30053,30081,P
30097,30122,QRS
30161,30214,T
30369,30397,P
30415,30441,QRS
30477,30530,T
30674,30702,P
30715,30745,QRS
30781,30835,T
30983,31013,P
31026,31055,QRS
31091,31147,T
31292,31322,P
31337,31365,QRS
31400,31457,T
31616,31643,P
31661,31686,QRS
31723,31778,T
31938,31967,P
31981,32009,QRS
32047,32101,T
32258,32286,P
32301,32328,QRS
32365,32418,T
32564,32593,P
32607,32636,QRS
32673,32727,T
32884,32914,P
32929,32955,QRS
32992,33046,T
33209,33237,P
33254,33280,QRS
33315,33371,T
33526,33555,P
33571,33596,QRS
33633,33685,T
33885,33915,P
33932,33957,QRS
33994,34050,T
34187,34217,P
34231,34260,QRS
34299,34352,T
34505,34534,P
34551,34576,QRS
34614,34666,T
34827,34854,P
34871,34897,QRS
34933,34990,T
35149,35179,P
35194,35220,QRS
35258,35311,T
35476,35505,P
35521,35548,QRS
35584,35638,T
35835,35861,P
35874,35904,QRS
35942,35995,T
36137,36167,P
36183,36210,QRS
36246,36300,T
36462,36491,P
36506,36533,QRS
36569,36626,T
36801,36830,P
36847,36871,QRS
36909,36963,T
37124,37153,P
37167,37195,QRS
37233,37288,T
37433,37462,P
37478,37503,QRS
37540,37594,T
37748,37779,P
37792,37821,QRS
37856,37912,T
38067,38095,P
38107,38136,QRS
38175,38229,T
38381,38410,P
38426,38452,QRS
38489,38542,T
38746,38774,P
38790,38817,QRS
38853,38911,T
39062,39092,P
39106,39134,QRS
39172,39226,T
39703,39731,P
39747,39772,QRS
39810,39866,T
40038,40068,P
40082,40109,QRS
40147,40200,T
40354,40384,P
40399,40426,QRS
40461,40516,T
40670,40701,P
40714,40741,QRS
40779,40834,T
40996,41026,P
41041,41068,QRS
41104,41161,T
41320,41347,P
41360,41384,QRS
41425,41479,T
41643,41672,P
41686,41714,QRS
41751,41806,T
41961,41990,P
42005,42030,QRS
42067,42122,T
42261,42292,P
42307,42334,QRS
42371,42423,T
42568,42597,P
42607,42638,QRS
42674,42729,T
42886,42916,P
42932,42957,QRS
42995,43050,T
43224,43254,P
43269,43295,QRS
43333,43386,T
43538,43566,P
43583,43608,QRS
43644,43698,T
43855,43885,P
43899,43926,QRS
43963,44019,T
44177,44207,P
44223,44249,QRS
44286,44338,T
44496,44525,P
44540,44568,QRS
44604,44659,T
44831,44862,P
44873,44902,QRS
44940,44994,T
45155,45184,P
45199,45227,QRS
45266,45320,T
45475,45503,P
45515,45544,QRS
45583,45636,T
45804,45833,P
45849,45874,QRS
45911,45965,T
46132,46161,P
46176,46203,QRS
46241,46293,T
46444,46472,P
46488,46513,QRS
46550,46604,T
46758,46787,P
46801,46829,QRS
46867,46921,T
47072,47102,P
47118,47143,QRS
47179,47234,T
47372,47402,P
47416,47444,QRS
47480,47536,T
47695,47725,P
47738,47766,QRS
47803,47857,T
48023,48051,P
48068,48094,QRS
48130,48183,T
48338,48369,P
48382,48409,QRS
48446,48500,T
48666,48696,P
48712,48736,QRS
48773,48828,T
48988,49017,P
49030,49059,QRS
49098,49151,T
49305,49334,P
49349,49371,QRS
49412,49467,T
49662,49689,P
49701,49730,QRS
49769,49822,T
49963,49991,P
50006,50034,QRS
50072,50125,T
50277,50308,P
50322,50345,QRS
50386,50438,T
50606,50636,P
50652,50678,QRS
50716,50772,T
50928,50955,P
50967,50996,QRS
51030,51087,T
51230,51260,P
51276,51302,QRS
51340,51394,T
51555,51584,P
51598,51625,QRS
51661,51717,T
51886,51916,P
51932,51957,QRS
51994,52048,T
52203,52232,P
52246,52274,QRS
52309,52365,T
52521,52551,P
52566,52592,QRS
52631,52685,T
52849,52871,P
52887,52913,QRS
52950,53006,T
53154,53184,P
53198,53226,QRS
53262,53317,T
53472,53501,P
53513,53541,QRS
53579,53634,T
53796,53825,P
53838,53866,QRS
53903,53958,T
54110,54139,P
54155,54181,QRS
54218,54272,T
54422,54451,P
54464,54488,QRS
54529,54586,T
54741,54771,P
54787,54812,QRS
54851,54903,T
55064,55092,P
55106,55135,QRS
55170,55226,T
55374,55404,P
55418,55446,QRS
55482,55537,T
55699,55729,P
55744,55771,QRS
55809,55864,T
56029,56060,P
56077,56102,QRS
56138,56194,T
56331,56358,P
56371,56400,QRS
56438,56492,T
56631,56661,P
56676,56702,QRS
56738,56793,T
56949,56979,P
56994,57020,QRS
