ROILimits_1,ROILimits_2,Value
310,323,P
338,362,QRS
385,445,T
577,590,P
604,631,QRS
664,709,T
841,856,P
869,893,QRS
924,974,T
1102,1115,P
1129,1153,QRS
1182,1234,T
1366,1380,P
1394,1418,QRS
1449,1496,T
1630,1644,P
1657,1681,QRS
1708,1759,T
1894,1907,P
1922,1944,QRS
1976,2023,T
2168,2181,P
2194,2220,QRS
2248,2296,T
2448,2462,P
2473,2498,QRS
2523,2578,T
2708,2721,P
2736,2759,QRS
2781,2837,T
2941,2961,P
2973,2996,QRS
3027,3074,T
3190,3210,P
3217,3244,QRS
3274,3326,T
3438,3460,P
3470,3495,QRS
3533,3573,T
3679,3697,P
3703,3734,QRS
3759,3811,T
3921,3937,P
3946,3977,QRS
3999,4057,T
4162,4179,P
4187,4218,QRS
4248,4297,T
4425,4457,QRS
4489,4537,T
4654,4673,P
4678,4709,QRS
4729,4804,T
4940,4958,P
4964,4997,QRS
5027,5074,T
5258,5272,P
5286,5310,QRS
5334,5390,T
5562,5575,P
5584,5613,QRS
5643,5690,T
5848,5862,P
5869,5899,QRS
5929,5977,T
6132,6146,P
6159,6184,QRS
6207,6261,T
6405,6418,P
6430,6455,QRS
6486,6534,T
6667,6680,P
6699,6725,QRS
6747,6799,T
6898,6915,P
6923,6956,QRS
6984,7033,T
7118,7147,P
7150,7176,QRS
7197,7250,T
7343,7370,P
7375,7401,QRS
7422,7474,T
7570,7589,P
7594,7625,QRS
7648,7699,T
7812,7838,P
7838,7870,QRS
7894,7944,T
8078,8096,P
8103,8136,QRS
8158,8212,T
8340,8357,P
8373,8398,QRS
8420,8476,T
8600,8628,P
8632,8658,QRS
8681,8735,T
8859,8877,P
8885,8918,QRS
8944,8996,T
9134,9155,P
9159,9193,QRS
9214,9267,T
9402,9421,P
9426,9462,QRS
9485,9536,T
9669,9686,P
9694,9728,QRS
9752,9803,T
9938,9957,P
9962,9996,QRS
10020,10070,T
10195,10209,P
10219,10252,QRS
10276,10327,T
10454,10471,P
10478,10513,QRS
10537,10586,T
10716,10733,P
10739,10772,QRS
10796,10846,T
10975,10992,P
11001,11034,QRS
11058,11107,T
11257,11271,P
11285,11310,QRS
11337,11388,T
11545,11560,P
11573,11599,QRS
11626,11675,T
11834,11848,P
11862,11889,QRS
11915,11966,T
12126,12140,P
12148,12180,QRS
12209,12257,T
12416,12430,P
12443,12471,QRS
12497,12547,T
12701,12715,P
12729,12754,QRS
12782,12832,T
12990,13006,P
13019,13047,QRS
13075,13122,T
13275,13292,P
13304,13329,QRS
13360,13408,T
13560,13577,P
13589,13614,QRS
13644,13689,T
13850,13867,P
13879,13905,QRS
13935,13980,T
14150,14166,P
14178,14204,QRS
14234,14281,T
14455,14470,P
14483,14511,QRS
14538,14586,T
14767,14781,P
14795,14821,QRS
14851,14899,T
15075,15088,P
15101,15127,QRS
15159,15205,T
15381,15395,P
15409,15433,QRS
15467,15513,T
15680,15693,P
15703,15735,QRS
15764,15812,T
15973,15987,P
15995,16027,QRS
16056,16104,T
16267,16281,P
16295,16321,QRS
16350,16400,T
16557,16570,P
16579,16609,QRS
16641,16687,T
16860,16874,P
16885,16913,QRS
16947,16991,T
17169,17183,P
17196,17221,QRS
17252,17301,T
17478,17491,P
17503,17529,QRS
17559,17608,T
17778,17792,P
17805,17830,QRS
17865,17910,T
18081,18095,P
18108,18135,QRS
18167,18214,T
18315,18325,P
18380,18424,QRS
18456,18502,T
18653,18670,P
18681,18706,QRS
18736,18787,T
18931,18948,P
18956,18982,QRS
19013,19063,T
19208,19227,P
19237,19261,QRS
19287,19341,T
19486,19504,P
19513,19541,QRS
19561,19619,T
19761,19778,P
