ROILimits_1,ROILimits_2,Value
174,200,P
217,242,QRS
250,296,T
301,330,P
343,367,QRS
380,422,T
429,455,P
466,493,QRS
506,548,T
553,581,P
593,619,QRS
634,676,T
682,708,P
722,749,QRS
760,807,T
812,839,P
856,880,QRS
892,937,T
945,972,P
989,1013,QRS
1027,1069,T
1076,1101,P
1118,1142,QRS
1155,1196,T
1201,1227,P
1244,1267,QRS
1278,1318,T
1367,1391,QRS
1401,1440,T
1448,1471,P
1488,1511,QRS
1525,1564,T
1609,1634,QRS
1647,1689,T
1694,1720,P
1735,1759,QRS
1773,1815,T
1824,1853,P
1867,1890,QRS
1904,1950,T
1958,1988,P
2002,2028,QRS
2040,2086,T
2095,2124,P
2139,2162,QRS
2173,2223,T
2232,2258,P
2274,2297,QRS
2309,2354,T
2361,2388,P
2402,2427,QRS
2439,2481,T
2487,2513,P
2527,2554,QRS
2564,2608,T
2613,2638,P
2653,2678,QRS
2687,2731,T
2738,2765,P
2780,2802,QRS
2816,2857,T
2864,2892,P
2905,2928,QRS
2942,2985,T
2991,3017,P
3034,3057,QRS
3066,3112,T
3117,3145,P
3161,3186,QRS
3197,3240,T
3245,3271,P
3284,3312,QRS
3320,3364,T
3369,3397,P
3411,3434,QRS
3446,3487,T
3492,3519,P
3532,3557,QRS
3570,3611,T
3615,3641,P
3655,3679,QRS
3690,3734,T
3738,3772,P
3780,3804,QRS
3816,3859,T
3866,3893,P
3909,3932,QRS
3945,3988,T
3995,4021,P
4035,4060,QRS
4069,4115,T
4120,4146,P
4161,4186,QRS
4197,4240,T
4244,4271,P
4283,4310,QRS
4322,4363,T
4368,4393,P
4407,4433,QRS
4441,4484,T
4492,4516,P
4530,4555,QRS
4566,4608,T
4613,4640,P
4655,4678,QRS
4687,4732,T
4738,4763,P
4780,4803,QRS
4814,4858,T
4863,4890,P
4905,4928,QRS
4938,4984,T
4990,5016,P
5029,5056,QRS
5065,5109,T
5116,5140,P
5157,5179,QRS
5191,5233,T
5277,5301,QRS
5312,5354,T
5360,5397,P
5400,5422,QRS
5436,5476,T
5481,5507,P
5521,5545,QRS
5555,5599,T
5604,5628,P
5646,5670,QRS
5681,5724,T
5732,5756,P
5774,5796,QRS
5807,5853,T
5858,5884,P
5897,5924,QRS
5935,5977,T
5983,6007,P
6024,6047,QRS
6054,6100,T
6107,6129,P
6143,6169,QRS
6180,6222,T
6227,6256,P
6269,6293,QRS
6308,6347,T
6352,6378,P
6392,6416,QRS
6428,6470,T
6475,6504,P
6517,6542,QRS
6551,6598,T
6605,6630,P
6648,6672,QRS
6683,6724,T
6730,6761,P
6772,6796,QRS
6805,6846,T
6853,6878,P
6890,6917,QRS
6927,6969,T
6976,7002,P
7012,7037,QRS
7047,7090,T
7095,7122,P
7136,7161,QRS
7172,7215,T
7220,7244,P
7263,7286,QRS
7296,7340,T
7348,7373,P
7390,7414,QRS
7424,7466,T
7474,7501,P
7518,7541,QRS
7552,7594,T
7601,7625,P
7643,7666,QRS
7677,7717,T
7721,7747,P
7763,7787,QRS
7798,7839,T
7886,7909,QRS
7922,7961,T
7966,7992,P
8006,8030,QRS
8041,8083,T
8087,8115,P
8130,8157,QRS
8166,8205,T
8211,8238,P
8250,8277,QRS
8288,8329,T
8333,8358,P
8374,8399,QRS
8411,8451,T
8454,8482,P
8491,8518,QRS
8528,8568,T
8575,8597,P
8615,8639,QRS
8648,8690,T
8693,8720,P
8736,8759,QRS
8769,8811,T
8817,8844,P
8858,8882,QRS
8891,8935,T
8939,8966,P
8982,9007,QRS
9016,9059,T
9067,9091,P
9104,9131,QRS
9143,9180,T
9186,9209,P
9225,9250,QRS
9260,9299,T
9304,9329,P
9343,9369,QRS
9379,9419,T
9423,9452,P
9466,9489,QRS
9498,9539,T
9544,9569,P
9583,9610,QRS
9619,9662,T
9667,9694,P
9711,9733,QRS
9742,9784,T
9795,9819,P
9834,9858,QRS
9866,9907,T
9914,9938,P
9955,9978,QRS
9991,10031,T
10036,10070,P
10073,10095,QRS
10107,10146,T
10150,10176,P
10191,10214,QRS
10227,10262,T
10271,10301,P
10310,10333,QRS
10343,10384,T
10389,10416,P
