ROILimits_1,ROILimits_2,Value
132,152,P
181,200,QRS
228,275,T
377,396,P
425,444,QRS
472,520,T
622,641,P
671,690,QRS
716,765,T
868,886,P
916,935,QRS
965,1011,T
1109,1129,P
1159,1178,QRS
1205,1253,T
1359,1378,P
1407,1426,QRS
1454,1501,T
1606,1625,P
1655,1674,QRS
1701,1752,T
1854,1872,P
1903,1922,QRS
1950,1999,T
2119,2138,P
2161,2187,QRS
2216,2263,T
2381,2400,P
2430,2449,QRS
2478,2525,T
2633,2653,P
2683,2701,QRS
2730,2776,T
2877,2895,P
2926,2945,QRS
2974,3020,T
3124,3143,P
3173,3191,QRS
3219,3267,T
3365,3385,P
3415,3434,QRS
3462,3507,T
3604,3623,P
3654,3673,QRS
3703,3749,T
3848,3867,P
3897,3916,QRS
3945,3992,T
4088,4109,P
4138,4157,QRS
4186,4233,T
4332,4351,P
4382,4401,QRS
4427,4476,T
4580,4599,P
4624,4648,QRS
4676,4725,T
4830,4849,P
4880,4899,QRS
4929,4976,T
5078,5097,P
5128,5147,QRS
5177,5222,T
5332,5350,P
5382,5401,QRS
5429,5476,T
5573,5594,P
5624,5643,QRS
5672,5715,T
5812,5831,P
5862,5881,QRS
5910,5956,T
6052,6070,P
6101,6120,QRS
6150,6195,T
6284,6304,P
6333,6352,QRS
6380,6426,T
6519,6537,P
6568,6587,QRS
6618,6663,T
6754,6773,P
6804,6823,QRS
6852,6897,T
6983,7016,P
7033,7052,QRS
7081,7127,T
7217,7235,P
7265,7285,QRS
7314,7360,T
7450,7469,P
7498,7518,QRS
7544,7592,T
7682,7714,P
7731,7750,QRS
7779,7827,T
7919,7937,P
7968,7988,QRS
8016,8062,T
8154,8173,P
8204,8223,QRS
8249,8298,T
8390,8423,P
8440,8459,QRS
8488,8534,T
8631,8649,P
8679,8699,QRS
8727,8773,T
8868,8887,P
8917,8936,QRS
8964,9013,T
9112,9130,P
9160,9180,QRS
9210,9255,T
9355,9373,P
9404,9423,QRS
9453,9497,T
9598,9630,P
9647,9666,QRS
9696,9741,T
9847,9880,P
9895,9915,QRS
9943,9991,T
10089,10108,P
10135,10157,QRS
10184,10231,T
10332,10351,P
10380,10400,QRS
10428,10474,T
10576,10594,P
10624,10644,QRS
10672,10719,T
10816,10835,P
10865,10884,QRS
10914,10959,T
11056,11089,P
11100,11124,QRS
11153,11200,T
11296,11316,P
11346,11365,QRS
11396,11442,T
11535,11554,P
11584,11603,QRS
11631,11678,T
11782,11800,P
11831,11850,QRS
11877,11925,T
12030,12049,P
12079,12098,QRS
12129,12173,T
12277,12297,P
12326,12345,QRS
12374,12422,T
12527,12546,P
12575,12594,QRS
12625,12671,T
12777,12797,P
12826,12845,QRS
12873,12921,T
13030,13048,P
13078,13097,QRS
13125,13174,T
13272,13292,P
13317,13340,QRS
13368,13415,T
13510,13542,P
13558,13577,QRS
13604,13653,T
13750,13769,P
13795,13818,QRS
13845,13893,T
13978,14010,P
14023,14046,QRS
14075,14121,T
14207,14226,P
14252,14276,QRS
14304,14352,T
14437,14457,P
14482,14506,QRS
14534,14581,T
14664,14697,P
14709,14733,QRS
14761,14807,T
14898,14916,P
14942,14966,QRS
14995,15042,T
15127,15146,P
15172,15195,QRS
15223,15271,T
15360,15378,P
15404,15428,QRS
15456,15505,T
15595,15612,P
15639,15663,QRS
15692,15738,T
15828,15849,P
15878,15897,QRS
15924,15973,T
16070,16103,P
16115,16139,QRS
16167,16214,T
16308,16327,P
16353,16377,QRS
16405,16452,T
16547,16579,P
16592,16615,QRS
16646,16690,T
16790,16808,P
16834,16858,QRS
16888,16935,T
17029,17050,P
17075,17098,QRS
17125,17173,T
17274,17306,P
17319,17342,QRS
17371,17418,T
17510,17543,P
17560,17579,QRS
17607,17654,T
17746,17764,P
17790,17814,QRS
17844,17889,T
17979,17997,P
18024,18048,QRS
18076,18123,T
18210,18243,P
18255,18278,QRS
18308,18354,T
18442,18461,P
18487,18511,QRS
18540,18586,T
18674,18693,P
18719,18743,QRS
18771,18818,T
18903,18923,P
18947,18972,QRS
19002,19048,T
19140,19158,P
19183,19208,QRS
19237,19283,T
19374,19394,P
19419,19442,QRS
19470,19517,T
19614,19632,P
19658,19682,QRS
19710,19758,T
19854,19874,P
19899,19922,QRS
19950,19997,T
20093,20127,P
20137,20161,QRS
20190,20236,T
20338,20356,P
20386,20406,QRS
20435,20482,T
20579,20611,P
20623,20647,QRS
20676,20722,T
20822,20842,P
20867,20891,QRS
20920,20966,T
21063,21084,P
21112,21131,QRS
21161,21206,T
21303,21322,P
21347,21370,QRS
21400,21446,T
21548,21579,P
21596,21615,QRS
21642,21691,T
21790,21821,P
21834,21857,QRS
21885,21931,T
22032,22050,P
22076,22100,QRS
22130,22176,T
22276,22296,P
22322,22344,QRS
22373,22419,T
22520,22552,P
22564,22588,QRS
22619,22664,T
22765,22785,P
22814,22834,QRS
22864,22911,T
22982,23021,P
23032,23078,QRS
23103,23229,T
23253,23270,P
23286,23316,QRS
23348,23392,T
23490,23521,P
23538,23557,QRS
23590,23633,T
23725,23763,P
23767,23800,QRS
23824,23874,T
23959,23982,P
24008,24028,QRS
24056,24102,T
24190,24222,P
24238,24257,QRS
24288,24332,T
24416,24449,P
24466,24484,QRS
24514,24561,T
24638,24671,P
24688,24707,QRS
24734,24780,T
24859,24890,P
24907,24926,QRS
24955,25004,T
25074,25105,P
25123,25142,QRS
25170,25218,T
25295,25325,P
25343,25362,QRS
25389,25435,T
25521,25544,P
25565,25590,QRS
25616,25662,T
25749,25783,P
25799,25817,QRS
