ROILimits_1,ROILimits_2,Value
187,220,P
230,255,QRS
303,343,T
431,465,P
475,501,QRS
546,652,T
671,704,P
714,740,QRS
788,828,T
917,951,P
961,987,QRS
1031,1128,T
1158,1191,P
1201,1226,QRS
1272,1314,T
1399,1433,P
1438,1469,QRS
1513,1557,T
1635,1669,P
1674,1705,QRS
1754,1862,T
1882,1915,P
1925,1951,QRS
1996,2040,T
2125,2160,P
2169,2195,QRS
2244,2282,T
2368,2401,P
2412,2437,QRS
2481,2527,T
2614,2648,P
2658,2684,QRS
2728,2772,T
2854,2887,P
2898,2924,QRS
2971,3083,T
3100,3136,P
3145,3170,QRS
3215,3258,T
3346,3380,P
3389,3416,QRS
3460,3572,T
3595,3628,P
3635,3664,QRS
3710,3754,T
3847,3881,P
3890,3916,QRS
3961,4018,T
4094,4127,P
4137,4162,QRS
4207,4252,T
4346,4380,P
4389,4416,QRS
4462,4573,T
4592,4627,P
4637,4661,QRS
4709,4752,T
4845,4879,P
4888,4914,QRS
4960,5004,T
5092,5125,P
5135,5160,QRS
5205,5249,T
5341,5375,P
5385,5410,QRS
5456,5499,T
5582,5616,P
5627,5652,QRS
5698,5804,T
5829,5863,P
5873,5898,QRS
5943,5987,T
6074,6108,P
6118,6143,QRS
6181,6301,T
6321,6356,P
6364,6390,QRS
6434,6479,T
6569,6603,P
6613,6639,QRS
6684,6726,T
6812,6847,P
6857,6882,QRS
6927,6970,T
7060,7094,P
7103,7129,QRS
7177,7283,T
7301,7335,P
7340,7370,QRS
7414,7459,T
7548,7581,P
7591,7617,QRS
7663,7773,T
7791,7825,P
7834,7859,QRS
7908,7949,T
8038,8072,P
8082,8108,QRS
8154,8196,T
8278,8315,P
8322,8348,QRS
8393,8495,T
8522,8555,P
8565,8591,QRS
8635,8679,T
8760,8793,P
8804,8830,QRS
8875,8917,T
9000,9033,P
9044,9068,QRS
9111,9157,T
9241,9275,P
9285,9311,QRS
9356,9398,T
9473,9508,P
9518,9542,QRS
9590,9630,T
9715,9748,P
9758,9783,QRS
9828,9871,T
9949,9984,P
9995,10020,QRS
10069,10107,T
10192,10226,P
10236,10261,QRS
10306,10351,T
10433,10466,P
10477,10503,QRS
10549,10588,T
10669,10704,P
10714,10738,QRS
10785,10827,T
10912,10946,P
10956,10982,QRS
11027,11070,T
11147,11180,P
11192,11216,QRS
11261,11303,T
11392,11425,P
11435,11461,QRS
11505,11549,T
11629,11663,P
11673,11698,QRS
11743,11857,T
11870,11906,P
11915,11941,QRS
11984,12029,T
12110,12143,P
12153,12176,QRS
12226,12267,T
12351,12384,P
12394,12420,QRS
12465,12508,T
12591,12625,P
12634,12660,QRS
12707,12748,T
12825,12858,P
12869,12894,QRS
12942,12981,T
13069,13102,P
13112,13138,QRS
13183,13226,T
13308,13342,P
13351,13378,QRS
13419,13533,T
13550,13585,P
13595,13618,QRS
13664,13709,T
13792,13826,P
13836,13862,QRS
13905,13949,T
14031,14063,P
14074,14099,QRS
14143,14188,T
14273,14307,P
14316,14342,QRS
14388,14438,T
14508,14541,P
14552,14576,QRS
14623,14666,T
14692,14715,P
14728,14750,QRS
14797,14851,T
14999,15034,P
15042,15065,QRS
15112,15244,T
15268,15302,P
15312,15336,QRS
15379,15425,T
15521,15556,P
15565,15591,QRS
15637,15693,T
15770,15807,P
15815,15840,QRS
15887,15929,T
16021,16055,P
16065,16091,QRS
16136,16180,T
16268,16302,P
16312,16337,QRS
16381,16426,T
16516,16551,P
16561,16586,QRS
16639,16675,T
16759,16797,P
16807,16831,QRS
16877,16921,T
17010,17046,P
17055,17080,QRS
17130,17228,T
17253,17288,P
17299,17324,QRS
17370,17412,T
17502,17536,P
17545,17571,QRS
17621,17659,T
17745,17778,P
17789,17814,QRS
17859,17969,T
17989,18022,P
18033,18059,QRS
18106,18162,T
18232,18265,P
18275,18299,QRS
18343,18387,T
18475,18509,P
18519,18544,QRS
18592,18698,T
18715,18751,P
18761,18785,QRS
18832,18875,T
18959,18993,P
19004,19029,QRS
19075,19126,T
19197,19231,P
19242,19267,QRS
19312,19427,T
19442,19475,P
19485,19511,QRS
19556,19598,T
19683,19716,P
19726,19753,QRS
19798,19900,T
19928,19959,P
19970,19996,QRS
20021,20061,T
20067,20100,P
20107,20140,QRS
20177,20290,T
20404,20436,P
20444,20467,QRS
20521,20566,T
20677,20711,P
20720,20746,QRS
20791,20900,T
20939,20959,P
20980,21007,QRS
21057,21169,T
21189,21224,P
21229,21259,QRS
21306,21348,T
21444,21478,P
21486,21512,QRS
21561,21671,T
21689,21728,P
21730,21761,QRS
21809,21853,T
21941,21975,P
21985,22010,QRS
22058,22100,T
22182,22218,P
22227,22253,QRS
22302,22408,T
22426,22459,P
22469,22496,QRS
22540,22584,T
22671,22705,P
22714,22741,QRS
22793,22828,T
22914,22948,P
22950,22981,QRS
23029,23073,T
23159,23193,P
23203,23229,QRS
23277,23318,T
23396,23430,P
23440,23467,QRS
23512,23619,T
23639,23673,P
23683,23710,QRS
23754,23799,T
23884,23918,P
23927,23953,QRS
23999,24104,T
24122,24156,P
24166,24207,QRS
24230,24292,T
24362,24396,P
24406,24432,QRS
24477,24521,T
24595,24629,P
24639,24662,QRS
24708,24765,T
24835,24867,P
24878,24904,QRS
24949,24992,T
25072,25105,P
25115,25141,QRS
25185,25276,T
25306,25340,P
25342,25374,QRS
25420,25471,T
25546,25579,P
25589,25615,QRS
25660,25703,T
25780,25813,P
25824,25850,QRS
25890,25997,T
26023,26055,P
26067,26092,QRS
26135,26181,T
26268,26302,P
26312,26338,QRS
26384,26426,T
26503,26538,P
26549,26574,QRS
26620,26721,T
26750,26784,P
26788,26819,QRS
26864,26907,T
26995,27029,P
27039,27065,QRS
27111,27207,T
27243,27275,P
27279,27311,QRS
27351,27467,T
27491,27525,P
27535,27561,QRS
27606,27649,T
27685,27705,P
27718,27743,QRS
27788,27904,T
27994,28027,P
28036,28062,QRS
28104,28248,T
28273,28308,P
28317,28342,QRS
28390,28501,T
28538,28571,P
28580,28606,QRS
28653,28696,T
28797,28832,P
28840,28867,QRS
28917,28957,T
29054,29090,P
29092,29125,QRS
29170,29214,T
29310,29344,P
29354,29379,QRS
29426,29469,T
29562,29597,P
29606,29632,QRS
29675,29792,T
29814,29848,P
29858,29884,QRS
29931,29974,T
30068,30103,P
30112,30138,QRS
30186,30289,T
30325,30356,P
30361,30389,QRS
30438,30482,T
30576,30610,P
30620,30646,QRS
30664,30711,T
30718,30755,P
30762,30793,QRS
30829,30946,T
31063,31098,P
31106,31130,QRS
31171,31292,T
31342,31376,P
31384,31410,QRS
31456,31501,T
31609,31645,P
31653,31679,QRS
31726,31854,T
31871,31904,P
31914,31939,QRS
31985,32031,T
32130,32164,P
32173,32199,QRS
32248,32289,T
32382,32416,P
32425,32451,QRS
32499,32543,T
32638,32672,P
32681,32707,QRS
32753,32797,T
32891,32925,P
32935,32961,QRS
33006,33051,T
33145,33180,P
33189,33215,QRS
33261,33304,T
33394,33428,P
33439,33464,QRS
33507,33616,T
33646,33679,P
33689,33715,QRS
33760,33874,T
33897,33932,P
33941,33967,QRS
34015,34122,T
34147,34183,P
34192,34216,QRS
34261,34306,T
34397,34432,P
34441,34467,QRS
34512,34556,T
34646,34680,P
34690,34715,QRS
34760,34865,T
34892,34928,P
34939,34964,QRS
35010,35054,T
35147,35181,P
35191,35217,QRS
35262,35379,T
35399,35433,P
35442,35469,QRS
35512,35559,T
35650,35685,P
35695,35721,QRS
35767,35886,T
35901,35933,P
35945,35970,QRS
36014,36060,T
36153,36186,P
36197,36223,QRS
36269,36322,T
36402,36434,P
36445,36470,QRS
36516,36561,T
36654,36687,P
36697,36723,QRS
36769,36882,T
36900,36935,P
36945,36970,QRS
37016,37059,T
37152,37185,P
37190,37217,QRS
37267,37383,T
37398,37432,P
37442,37468,QRS
37516,37574,T
37648,37683,P
37692,37718,QRS
37764,37876,T
37900,37934,P
37943,37969,QRS
38016,38112,T
38146,38182,P
38190,38216,QRS
38257,38375,T
38397,38432,P
38441,38467,QRS
38512,38557,T
38642,38677,P
38683,38710,QRS
38757,38858,T
38893,38924,P
38935,38961,QRS
39007,39051,T
39140,39174,P
39184,39209,QRS
39260,39299,T
39385,39418,P
39429,39466,QRS
39496,39543,T
39632,39667,P
39676,39702,QRS
39749,39812,T
39875,39909,P
39914,39943,QRS
39992,40033,T
40122,40155,P
40165,40188,QRS
40239,40280,T
40360,40396,P
40401,40427,QRS
40477,40579,T
40606,40643,P
40646,40678,QRS
40723,40767,T
