ROILimits_1,ROILimits_2,Value
191,210,P
221,245,QRS
258,305,T
355,376,P
385,410,QRS
424,469,T
515,535,P
546,570,QRS
584,631,T
681,701,P
712,736,QRS
750,798,T
853,873,P
884,909,QRS
922,970,T
1033,1052,P
1063,1087,QRS
1098,1151,T
1209,1229,P
1239,1264,QRS
1276,1324,T
1388,1409,P
1419,1444,QRS
1458,1507,T
1570,1590,P
1600,1625,QRS
1640,1687,T
1759,1780,P
1791,1815,QRS
1828,1878,T
1943,1967,P
1977,2004,QRS
2015,2064,T
2132,2152,P
2163,2187,QRS
2202,2250,T
2318,2338,P
2347,2372,QRS
2387,2436,T
2506,2528,P
2538,2563,QRS
2578,2626,T
2699,2719,P
2729,2754,QRS
2763,2815,T
2881,2901,P
2910,2934,QRS
2949,2995,T
3060,3080,P
3090,3114,QRS
3129,3177,T
3239,3259,P
3269,3294,QRS
3311,3355,T
3388,3423,QRS
3434,3480,T
3605,3625,P
3635,3659,QRS
3677,3721,T
3757,3790,QRS
3801,3847,T
3956,3976,P
3985,4010,QRS
4027,4073,T
4122,4140,P
4151,4175,QRS
4184,4236,T
4287,4305,P
4315,4340,QRS
4357,4401,T
4454,4474,P
4485,4509,QRS
4523,4572,T
4616,4635,P
4646,4670,QRS
4686,4732,T
4781,4800,P
4811,4835,QRS
4851,4896,T
4945,4965,P
4977,5001,QRS
5014,5061,T
5112,5132,P
5143,5166,QRS
5182,5228,T
5279,5300,P
5309,5334,QRS
5348,5396,T
5446,5466,P
5476,5500,QRS
5514,5561,T
5618,5640,P
5651,5675,QRS
5689,5736,T
5794,5815,P
5825,5850,QRS
5863,5909,T
5967,5988,P
5998,6022,QRS
6036,6084,T
6143,6162,P
6172,6196,QRS
6206,6258,T
6321,6342,P
6353,6379,QRS
6389,6438,T
6500,6519,P
6529,6555,QRS
6570,6616,T
6677,6698,P
6708,6733,QRS
6748,6794,T
6860,6880,P
6891,6916,QRS
6928,6976,T
7044,7064,P
7075,7099,QRS
7112,7157,T
7224,7245,P
7255,7280,QRS
7295,7341,T
7407,7428,P
7439,7463,QRS
7478,7524,T
7591,7613,P
7623,7648,QRS
7658,7708,T
7779,7800,P
7809,7835,QRS
7844,7896,T
7961,7982,P
7992,8017,QRS
8032,8078,T
8142,8163,P
8172,8197,QRS
8211,8258,T
8323,8344,P
8354,8379,QRS
8390,8439,T
8509,8527,P
8538,8562,QRS
8575,8622,T
8685,8706,P
8716,8741,QRS
8756,8802,T
8859,8880,P
8889,8914,QRS
8928,8975,T
9033,9053,P
9063,9088,QRS
9102,9148,T
9207,9226,P
9237,9261,QRS
9275,9321,T
9385,9405,P
9416,9440,QRS
9452,9501,T
9555,9577,P
9587,9609,QRS
9624,9671,T
9728,9748,P
9758,9782,QRS
9796,9844,T
9901,9922,P
9933,9957,QRS
9971,10018,T
10080,10100,P
10111,10135,QRS
10149,10195,T
10257,10278,P
10289,10313,QRS
10322,10375,T
10433,10455,P
10465,10490,QRS
10506,10552,T
10610,10631,P
10641,10666,QRS
10679,10728,T
10791,10811,P
10822,10847,QRS
10861,10908,T
10978,10999,P
11010,11034,QRS
11047,11095,T
11159,11179,P
11190,11214,QRS
11228,11274,T
11334,11355,P
11366,11390,QRS
11406,11452,T
11514,11535,P
11545,11570,QRS
11584,11631,T
11641,11687,P
11690,11705,QRS
11721,11762,T
11878,11900,P
11909,11932,QRS
11953,11995,T
12030,12063,QRS
12075,12121,T
12229,12251,P
12261,12285,QRS
12302,12349,T
12397,12417,P
12428,12451,QRS
12464,12510,T
12566,12586,P
12597,12621,QRS
12636,12682,T
12737,12756,P
12767,12792,QRS
12807,12854,T
12906,12926,P
12937,12961,QRS
12975,13022,T
13080,13100,P
13111,13136,QRS
13146,13196,T
13253,13274,P
13284,13307,QRS
13324,13369,T
13425,13445,P
13456,13481,QRS
13496,13542,T
13594,13615,P
13626,13650,QRS
13664,13712,T
13766,13788,P
13798,13823,QRS
13836,13884,T
13939,13961,P
13972,13996,QRS
14009,14057,T
14110,14132,P
14142,14167,QRS
14182,14227,T
14277,14298,P
14309,14333,QRS
14349,14394,T
14448,14467,P
14478,14504,QRS
14513,14565,T
14615,14635,P
14646,14670,QRS
14683,14730,T
14780,14801,P
14811,14835,QRS
14849,14896,T
14949,14968,P
14979,15004,QRS
15016,15064,T
15096,15130,QRS
15144,15187,T
15302,15324,P
15335,15357,QRS
15377,15420,T
15457,15491,QRS
15497,15547,T
15645,15666,P
15676,15701,QRS
15715,15766,T
15812,15832,P
15843,15867,QRS
15881,15928,T
15981,16005,P
16015,16039,QRS
16051,16100,T
16151,16172,P
16182,16207,QRS
16223,16268,T
16324,16344,P
16355,16380,QRS
16394,16441,T
16500,16519,P
16530,16554,QRS
16567,16615,T
16677,16698,P
16709,16733,QRS
16746,16795,T
16852,16874,P
16884,16909,QRS
16922,16969,T
17029,17051,P
17062,17086,QRS
17100,17148,T
17211,17232,P
17242,17266,QRS
17282,17327,T
17392,17414,P
17425,17449,QRS
17461,17510,T
17572,17593,P
17604,17628,QRS
17642,17688,T
17754,17775,P
17786,17810,QRS
17824,17872,T
17938,17959,P
17970,17994,QRS
18009,18056,T
18122,18144,P
18154,18179,QRS
18191,18240,T
18305,18324,P
18335,18359,QRS
18374,18420,T
18483,18504,P
18515,18539,QRS
18554,18602,T
18662,18683,P
18694,18718,QRS
18732,18781,T
18842,18863,P
18875,18899,QRS
18914,18960,T
19018,19037,P
19048,19072,QRS
19085,19132,T
19191,19210,P
19220,19245,QRS
19258,19306,T
19360,19380,P
19391,19415,QRS
19430,19478,T
19530,19551,P
19561,19585,QRS
19598,19646,T
19700,19719,P
19730,19755,QRS
19768,19814,T
19873,19891,P
19903,19926,QRS
19933,19986,T
20040,20060,P
20071,20095,QRS
20109,20156,T
20209,20230,P
20241,20265,QRS
20276,20326,T
20385,20405,P
20416,20440,QRS
20454,20502,T
20565,20585,P
20596,20620,QRS
20637,20680,T
20740,20760,P
20770,20795,QRS
20809,20855,T
20912,20932,P
20942,20966,QRS
20981,21028,T
21082,21102,P
21112,21136,QRS
21147,21198,T
21251,21271,P
21282,21306,QRS
21321,21366,T
21417,21436,P
21448,21471,QRS
21488,21531,T
21578,21598,P
21610,21633,QRS
21645,21694,T
21742,21760,P
21771,21796,QRS
21808,21857,T
21906,21926,P
21937,21961,QRS
21974,22022,T
22073,22092,P
22104,22129,QRS
22140,22188,T
22243,22261,P
22273,22297,QRS
22311,22357,T
22407,22428,P
22439,22463,QRS
22478,22524,T
22575,22596,P
22606,22630,QRS
22646,22690,T
22747,22768,P
22779,22803,QRS
22815,22863,T
22925,22945,P
22956,22980,QRS
22995,23041,T
23103,23122,P
23133,23158,QRS
23166,23217,T
23274,23295,P
23305,23330,QRS
